Ly4Tc,r2r2k1/pbp2ppp/1p2p3/4PnP1/1P6/5N1P/PPKR4/3R4 b - - 4 25,b7f3 d2d8 a8d8 d1d8,422
NQRFx,5rk1/6pp/p4b2/1p2Q3/3rP3/P6P/1P3RP1/5RK1 b - - 0 29,f6e5 f2f8,422
Y3uvQ,4R3/ppr4R/2ppk1p1/5bP1/3K1P2/3n4/P7/8 b - - 5 34,c7e7 h7e7,422
c3T7E,6k1/6p1/8/N2r4/8/R5p1/6P1/6K1 w - - 0 42,a5c4 d5d1,422
hHMxT,3r1r2/1pkb3Q/p2p2p1/8/2P5/3R4/P5PP/R4q1K w - - 2 27,a1f1 f8f1,422
TmzVY,1r6/R4r1p/1k1q1p2/2b2Qp1/2P2p2/5N2/1B4PP/7K w - - 0 34,a7f7 d6d1 f3e1 d1e1,422
2xpkK,5Rk1/1p5p/p3r1pq/3pP3/1P6/P5PP/5Q1K/5R2 b - - 0 40,h6f8 f2f8,423
L1sCz,6k1/p3bppp/4p3/q2b4/5P2/4P1P1/PPr2Q1P/R1B3K1 w - - 0 24,f2c2 a5e1,423
Taqbl,r2n1r1k/1pp3p1/p5Bp/4R3/4P3/2PP4/PP1b2PP/R6K b - - 0 20,f8f6 e5e8 f6f8 e8f8,423
Xey3W,2kr1b1r/ppp4p/4pp2/8/1P2n3/8/P1P1QPPP/R1B3K1 w - - 1 18,e2e4 d8d1 e4e1 d1e1,423
rIKFT,3Q1k2/2p2pr1/1p1p3p/2b5/pq2rP2/7P/P1P3PK/3RR3 b - - 1 28,e4e8 d8e8,423
skadF,4r1k1/n1p3Rq/7p/pp6/4rP2/2P4P/1P4Q1/6RK b - - 0 31,h7g7 g2g7,423
yi8W8,r1R3k1/p4pp1/Qp2p2p/4b1q1/8/P2B1P2/3r1P1P/5R1K b - - 1 24,a8c8 a6c8 g5d8 c8d8,423
YqogM,r3r1k1/pp3p1p/6p1/3N1b2/3Q4/8/PP3PPP/R3q1K1 w - - 3 22,a1e1 e8e1,423
tFjDb,4r1k1/ppp2ppp/6r1/3qp3/Q7/P1PPR1PP/1P3P2/R5K1 b - - 2 19,a7a6 a4e8,423
0CC5X,3rr1k1/p3pp1p/1p3QpB/2p5/2P1R3/3q3P/P4PP1/4R1K1 b - - 0 22,e7f6 e4e8 d8e8 e1e8,424
1SMXF,5r1k/4b1p1/p2p3p/1p1Rpr2/4q3/P1PN1P2/1P4PP/3R3K w - - 0 30,f3e4 f5f1 d1f1 f8f1,424
6czEd,r1bk1Q1r/ppp1n1pp/3p4/1B6/4q3/8/P1P3PP/R4R1K b - - 1 16,h8f8 f1f8,424
AewwW,7k/ppp3p1/7p/1q6/4Q3/P7/1PP3PP/4Rr1K w - - 3 24,e1f1 b5f1,424
E0iyi,1k6/2p5/p7/Kp6/1P6/r5r1/1Q6/8 w - - 0 60,b2a3 g3a3,424
Umzs5,6rk/1p5p/p2p2q1/3Pp3/8/5PpP/PP1R1QP1/6K1 w - - 0 31,f2b6 g6b1 d2d1 b1d1,424
fhfnf,3Qr1k1/pp3pp1/2b1p2p/7q/8/6P1/P1B3P1/3R1RK1 b - - 0 31,e8d8 d1d8 c6e8 d8e8,424
hJoo9,8/5pk1/4p2p/N5p1/P2P1nP1/1Pr5/3R1P1P/5K2 w - - 3 35,b3b4 c3c1 d2d1 c1d1,424
jZqVL,3Q2k1/p4ppp/2n5/8/8/8/PPP1qPPP/3R2K1 b - - 4 23,c6d8 d1d8 e2e8 d8e8,424
qzn7T,r4rk1/pppn2pp/8/8/8/2N5/PBQ3PP/4Rq1K w - - 1 20,e1f1 f8f1,424
5IJWX,1k1r3r/ppp3p1/3b4/6Q1/4P3/2P3P1/PP2KP2/7B b - - 0 25,h8h1 g5d8,425
6hMj1,5Q1k/1p4p1/7p/2q5/3p4/4r3/6PP/1B3R1K b - - 2 31,c5f8 f1f8,425
F4910,r6k/6pp/p2p2b1/1pp1q1B1/4PRP1/3P2KP/PPP5/5R2 b - - 3 26,e5g5 f4f8 a8f8 f1f8,425
FvWZf,8/1p1r1pk1/BR2p2p/6p1/P4n2/1P5P/2P2PP1/2Rr1K2 w - - 1 34,c1d1 d7d1,425
JxudP,5Rk1/3r2p1/1p1q3p/2p2p1B/7P/6P1/PP5K/4R3 b - - 0 46,g8f8 e1e8,425
KX1oT,3r2k1/5p1p/p5p1/8/PpR5/4P3/1q2QPPP/6K1 w - - 0 26,e2b2 d8d1,425
KkvO2,2r3k1/7p/6p1/4Pp2/3Bn3/q3P2Q/6PP/R1q3K1 w - - 0 34,a1c1 c8c1,425
Pgqiz,3r2k1/p6p/1p4p1/3rbpN1/2q5/1P3QP1/P5PP/3R3K w - - 0 27,b3c4 d5d1 f3d1 d8d1,425
QirH0,2r3k1/2q1pp1p/p2p2p1/8/Np1R3P/1B3Q2/PPr2P2/2K4R w - - 0 22,b3c2 c7c2,425
T5rif,r5rk/1b2qpb1/4p1pR/1pp1P3/pP1P4/N1P1Q3/P5PP/1B3RK1 b - - 0 34,g7h6 e3h6,425
0n55L,5rk1/p4pbp/3N4/1p1Qp3/8/1PqbP2P/P4PPB/5RK1 w - - 3 26,f1e1 c3e1,426
DP6rc,6k1/p4p1p/1p3Pp1/2p1q3/2P5/3R1R1P/Pr4P1/6K1 b - - 6 36,b2a2 d3d8 e5e8 d8e8,426
GMnd8,8/2pk1p1r/R5p1/1pN4p/4P3/2n2P2/6PP/5K2 b - - 4 30,d7c8 a6a8,426
OfJ3R,1k6/rp2Rp2/pN1N1B1p/4p3/4P3/5q2/PPP4P/2KR1B2 w - - 1 26,c1b1 f3d1,426
OucFM,1Q6/4nkpp/3p4/p3pp2/2r2nP1/5R1P/P4P2/5K2 w - - 3 34,b8d6 c4c1 d6d1 c1d1,426
VJyMh,1r4k1/3b2rp/p3pR2/3pP3/2p5/2P1B3/PP4PP/5RK1 b - - 3 23,b8b2 f6f8,426
WolVL,r4r1k/p1p1Nppp/5n2/8/1qPP4/5Q2/PP3PPP/R1B1R1K1 w - - 1 17,b2b3 b4e1,426
Xhsx0,4rbk1/4rp2/pR1p1B1p/2pP2p1/P1P5/5Q2/5PPP/1q4K1 w - - 0 33,b6b1 e7e1 b1e1 e8e1,426
XkEx0,4r1k1/5pp1/2Q2n1p/p1N1r3/8/6P1/6PP/2RRq2K w - - 1 34,d1e1 e5e1 c1e1 e8e1,426
YjnmU,5r2/5P1k/p3q1pp/1p2p3/1B1pP3/3P1Q2/P1r3P1/5RK1 b - - 2 34,f8f7 f3f7 e6f7 f1f7,426
6xzt8,r5k1/p2q4/1p5B/2p5/2b1r1p1/6Q1/1P3PPP/4R1KR w - - 0 29,e1e4 d7d1 e4e1 d1e1,427
CKlHt,4r1k1/pp4r1/2p3p1/4QbN1/2P4P/1P6/P2R2P1/5B1K b - - 0 32,e8e5 d2d8 e5e8 d8e8,427
FTt8u,4q1k1/5p1p/p2r2p1/1p4P1/3Q2P1/8/PPP4P/1K6 w - - 0 28,d4d6 e8e1 d6d1 e1d1,427
IHbYy,6kb/8/p3NpK1/1p2r2p/8/1P4PP/P1R3P1/8 b - - 13 37,e5e6 c2c8 e6e8 c8e8,427
MH6g8,r1Q1kb1r/pp1n1ppp/4p3/3p2B1/3P4/q3PN2/P4PPP/2R2RK1 b kq - 1 15,a8c8 c1c8,427
aB96Z,1R4k1/5rpp/4p3/4P3/q1PP4/3nP2P/6P1/5RK1 b - - 1 28,f7f8 f1f8,427
eUvjj,5r1k/8/1p1p3p/pP1P1rpQ/P1P5/4q3/6PP/4R1K1 w - - 0 35,e1e3 f5f1,427
rBjHo,2r3k1/5pb1/6p1/6P1/p3p3/B7/PP5Q/K1q4R w - - 4 42,h1c1 c8c1,427
uQ4Fx,4r3/5pkp/p5p1/1p6/8/8/PP3PPP/3R2K1 w - - 0 26,d1d6 e8e1,427
yGkXy,6k1/1p4pp/p7/3p4/P2Pp1b1/1Pr1P3/3N1RPP/R1r1K3 w Q - 9 28,a1c1 c3c1,427
8XuDS,k7/P7/1K4p1/3N4/5P2/8/7p/8 b - - 1 56,h2h1q d5c7,428
F2uvD,2kr2r1/1p4q1/p2b1R2/2pPp3/2P5/1QP5/PR4PB/6K1 b - - 4 29,g7f6 b3b7,428
JHuzq,5rk1/pp4pp/2b1B3/2Qp4/6P1/5P1P/Pq1r4/R4R1K b - - 1 27,g8h8 c5f8,428
KpdQa,2B2k2/8/1r3p1r/3Pp1p1/2P5/p5R1/PP1R2PP/7K w - - 0 35,b2a3 b6b1 d2d1 b1d1,428
OJ10d,3r3k/5Bp1/1Q6/8/1PP1pn2/6P1/5P1P/5qK1 w - - 0 30,g1f1 d8d1,428
Q5JLB,6k1/5p1p/2p3pP/ppr5/6P1/P3R3/KP6/8 b - - 0 33,c5g5 e3e8,428
XFybU,6k1/p4ppp/b1p5/2pp3n/Nq5N/1P1P3P/P1P2PPB/Q3r1K1 w - - 1 19,a1e1 b4e1,428
YgvfM,5r1k/1p5p/p2pQ1p1/2pPb3/2P2r2/1P1B3P/P5P1/1R3q1K w - - 0 34,d3f1 f4f1 b1f1 f8f1,428
ZSLgr,5rk1/1p3pp1/2p4p/3p4/3Q1P2/P1B3PK/1Pq4P/8 b - - 1 28,f8e8 d4g7,428
f49l0,4r1k1/2p2ppp/p1Qp1q2/5P2/8/2P4P/PP3PP1/R5K1 b - - 1 21,f6f5 c6e8,428
181YC,r1br1Q1k/pp4p1/2p1p2p/4P1q1/3P4/3B4/PPP3PP/R4RK1 b - - 2 17,d8f8 f1f8,429
IFQKA,6k1/6p1/3p1pP1/1pp1rP1p/p2p3P/P1PP4/1P1K4/4R3 b - - 0 33,e5f5 e1e8,429
IgCjd,5brk/5Q1p/p2p2r1/2p1pB2/8/1P3P2/P5RP/6qK w - - 0 40,g2g1 g6g1,429
P87pc,6k1/p6P/6K1/2pp2N1/8/8/8/r7 b - - 0 38,g8h8 g5f7,429
PMTKG,4r3/8/2k1r1pR/1pP5/p7/8/P2p1PPP/3R1K2 w - - 2 32,d1d2 e6e1,429
Tr3Nj,4r1k1/ppq2p1p/2n1bbpB/2p5/8/PPn1QN1P/5PP1/1B2R1K1 b - - 1 25,e6d7 e3e8 d7e8 e1e8,429
ZjVLv,4q2k/6bp/3P1pp1/1p6/1P1p3N/3Q4/5PPP/6K1 w - - 0 29,d3d4 e8e1,429
iVzL7,5rk1/1pb4p/p5p1/P7/8/2PN4/1P4P1/4R2K w - - 0 32,e1e7 f8f1,429
jSczI,3r2k1/3R1ppp/8/2p5/8/5P2/6PP/4R1K1 b - - 0 29,d8d7 e1e8,429
p3X3P,8/6R1/3r2k1/5pp1/8/4N3/5K1P/8 b - - 1 39,g6g7 e3f5 g7f6 f5d6,429
24O3b,k1R1r3/6p1/1B3pr1/NpR5/8/5bp1/PP5P/6K1 b - - 1 38,e8c8 c5c8,430
3gq65,8/ppp1r2p/3b3k/6R1/6n1/5R1P/PP4P1/7K w - - 18 39,g5g4 e7e1 f3f1 e1f1,430
3nH6l,k6r/1p6/p3Q3/4B3/2P3p1/1P4P1/P4qRP/3r3K w - - 1 32,g2g1 d1g1,430
6HQos,1r4k1/5pp1/4p3/p2pPnN1/8/nQ5P/5PPB/2R3K1 b - - 0 31,b8b3 c1c8,430
7ZMS5,3r4/p4kpp/2R2p2/8/8/P4N2/1PP2PPP/6K1 w - - 0 25,b2b4 d8d1 f3e1 d1e1,430
8LjrN,5Qk1/1p3pp1/6bq/4R2p/rP1P4/2P2N1P/5PP1/4R1K1 b - - 0 30,g8f8 e5e8,430
DEnx1,1k2rb1r/1p6/pBp2p2/P2p1n1p/6p1/2NPR1PQ/1PP2P2/R5K1 b - - 0 23,g4h3 e3e8,430
JFL9q,2rnr1k1/p5pp/7q/2p2p2/Q1P1pPb1/P1B1P1P1/6BP/R3R1K1 b - - 3 30,a7a6 a4e8,430
SNuC9,2r1rk2/1p3p1p/6pB/3pR3/P1b5/2P5/5PPP/4R1K1 b - - 4 32,f8g8 e5e8 c8e8 e1e8,430
SxTuG,3q2kr/2Qnbp1p/3p2bB/4pN2/3PP3/2P2P2/PP1N2PP/R4RK1 b - - 0 21,d8c7 f5e7,430
1Ho49,8/4kp2/4p2p/1P1b4/3R3P/8/1r3P1P/R5K1 w - - 1 36,a1a5 b2b1 d4d1 b1d1,431
3URUR,1k2Qr2/pp4p1/2p3p1/B1bn4/8/N4P2/Pq6/3KRR2 b - - 1 33,f8e8 e1e8,431
AFCGF,2k5/1pp2ppp/p7/1b4B1/1P3P2/P5PP/7r/3RK3 b - - 2 33,h2h3 d1d8,431
EBrAu,5rk1/pp1R1p1p/2p3pP/7r/5P2/2P5/P4P2/2KR4 b - - 2 25,f8b8 d7d8 b8d8 d1d8,431
G2t2d,2r2rk1/1p3ppp/p1b1p3/q1PpP3/3Q4/NP1R4/P1P2PPP/R5K1 w - - 3 17,a3b1 a5e1,431
OKng6,8/4kpp1/7p/pB6/P7/4R2P/1n4PK/1r6 b - - 9 34,e7f8 e3e8,431
P0FfQ,6k1/p5p1/2p3Qp/1p6/8/1P1N4/P1P1q1PP/4Rr1K w - - 8 35,e1f1 e2f1,431
S4EWI,5r1k/4R1p1/5B2/3p1Bp1/2pP4/2P5/3n2PP/6K1 b - - 0 35,f8f6 e7e8 f6f8 e8f8,431
ZRc1l,4r1k1/5ppp/1R6/2p5/3p4/3P1P1P/2P2P2/6K1 b - - 0 28,e8e2 b6b8 e2e8 b8e8,431
bFNhH,8/5pk1/7p/6p1/4Q3/8/5RPP/3q3K w - - 1 39,f2f1 d1f1,431
0g2lB,8/2R5/p5pk/1p3r2/1P3p1P/5K2/8/8 b - - 2 44,h6h5 c7h7,432
2VHb9,8/R7/4pk1p/p1rn3B/5P2/4P3/5K2/8 b - - 2 43,c5c3 a7f7,432
2q2YJ,6k1/6p1/2p5/p5N1/8/1P2r3/1r6/3R2K1 b - - 5 44,b2b3 d1d8 e3e8 d8e8,432
5joke,r5k1/6p1/7p/8/p7/7P/2q1RPP1/4Q1K1 b - - 1 34,c2h7 e2e8 a8e8 e1e8,432
9B1me,r3r1k1/p1p2ppp/2Q5/8/3p4/8/PPP4P/RK2q2R w - - 3 23,h1e1 e8e1,432
C3JXA,4r1k1/2b2p1p/p4Qp1/1p5P/8/5B2/PP4P1/3Rq2K w - - 1 36,d1e1 e8e1,432
DuFRm,8/1pp4q/p7/3p4/1Pk5/2P5/P2KQP2/8 b - - 2 39,h7d3 e2d3,432
EOjNN,1k3r2/ppb5/4Q2p/3p4/P7/2P4B/1P4P1/4Rq1K w - - 6 32,e1f1 f8f1,432
FypoI,2r3k1/p4pb1/6p1/8/6PP/B2P4/PP6/K1q1Q3 w - - 3 28,e1c1 c8c1,432
Mve45,2r5/pp5p/3pk2p/5Rb1/4P3/3n2P1/PP5P/1K1R4 w - - 1 24,d1d3 c8c1,432
3L8Cp,5k2/pp4rp/3R1K2/5p2/5P2/7P/PP4R1/5r2 b - - 12 39,g7g2 d6d8,433
9dCrg,6k1/ppp3pp/4n3/4B3/2q1P1Q1/2P5/PP4PP/R4r1K w - - 3 20,a1f1 c4f1,433
9tL00,8/8/8/8/4q2p/7k/6R1/6RK w - - 4 74,g1f1 e4g2,433
Lk1yN,r1bq1k2/ppp2ppp/8/8/2P5/8/P1P2KPP/3Q1R2 b - - 0 15,b7b6 d1d8,433
Lqyga,r4rk1/p4ppp/1pn5/2p5/4R3/8/P4PPP/4R1K1 b - - 3 20,f8e8 e4e8 a8e8 e1e8,433
PoT79,1r6/8/R3B2p/4kP2/K6P/2n5/P1P5/8 w - - 0 39,a4a5 b8b5,433
ScgUr,8/2p3pp/2k5/pp2p3/1PP1Pp2/2K2P1P/1P4P1/8 b - - 0 37,a5b4 c3b4 b5c4 b4c4,433
Taqdf,6rk/1b3p1p/pq3Pr1/1p1pp3/3P3Q/P5PR/1P2B2P/1R4K1 b - - 1 26,h7h6 h4h6 g6h6 h3h6,433
Z2tNd,1r4rk/5p1Q/3p1Pp1/p1p1p1P1/3nP1R1/3P1N2/5K1P/8 b - - 0 31,h8h7 g4h4,433
Zjuye,2k5/1pp2Npp/p7/6K1/7P/8/PP2r3/3R4 b - - 0 31,e2b2 d1d8,433
5IOGK,1Q4k1/p4ppp/1p4b1/3p4/3Pr3/1Pq1B2P/P4PP1/4R1K1 b - - 1 24,e4e8 b8e8,434
DCXEV,2kr3r/ppp1Rp1p/8/8/2p3b1/8/PbP2PPP/RNB3K1 w - - 0 14,c1b2 d8d1 e7e1 d1e1,434
GkI8p,r3qr1k/3nb1p1/b1pp1p2/p3pP1Q/2B1P3/2N1B2R/PPP3PP/R5K1 b - - 0 17,e8h5 h3h5,434
ZedS4,8/8/8/8/5r1p/7P/3k1NK1/2R5 b - - 0 62,d2c1 f2d3 c1d2 d3f4,434
cS068,2kr4/p1pp4/1p2p2R/6p1/2q1P3/2P3P1/P1Q3PP/1R3r1K w - - 1 24,b1f1 c4f1,434
ghK8q,5rk1/ppp2qp1/4pr1p/4b3/3p1P2/1P5Q/P1PB2PP/4RRK1 w - - 0 28,f4e5 f6f1 e1f1 f7f1,434
ikME8,8/8/K5pp/8/1P6/8/P6k/8 b - - 0 38,g6g5 b4b5 g5g4 b5b6,434
izkEd,r3rQ1k/1pq3p1/pnp4p/3p4/8/1P1BPQNP/Pb4P1/R4RK1 b - - 0 21,e8f8 f3f8 a8f8 f1f8,434
nwc5b,2kr4/2p4p/2p1P1p1/1bR5/1P1B4/1pK2P2/1P4PP/8 w - - 1 34,d4f6 d8d3,434
rhe5z,6k1/1r3p1p/4p1pP/6P1/pBP2P2/3R4/1b6/5K2 b - - 0 38,b7b4 d3d8,434
IG1WX,r2q1r1k/1bp1bp1p/1p1p4/p2p1Q2/3P3P/3BP3/PPP2PP1/2KR3R b - - 3 15,f7f6 f5h7,435
LdF8u,r7/5k2/1R3p2/3p3r/3P1P2/1pP5/pP4R1/K7 w - - 0 38,b6b3 h5h1 g2g1 h1g1,435
MyiWO,2r1Q1k1/5pp1/p2p3p/3P2PP/1pp2P2/8/PqB2K2/4R3 b - - 4 35,c8e8 e1e8,435
mBHO7,1r6/4kppQ/1q6/3pP3/2pP1P2/4P3/Pp4PP/KR6 w - - 0 27,b1b2 b6b2,435
yPAyV,3r4/p4k1p/4R3/2p2p1p/6n1/1P3P2/P1B3P1/6K1 w - - 1 34,c2f5 d8d1 e6e1 d1e1,435
TDU65,r1b1rQ1k/ppp3p1/2p4p/2P3q1/2P5/3BP3/P5PP/R4RK1 b - - 2 20,e8f8 f1f8,435
diFEt,2Q5/5ppk/7p/P3r3/8/6bP/6P1/R3q2K w - - 9 37,a1e1 e5e1,435
0Iy2A,7k/p1p4p/4p3/8/3qP3/1P1P4/2PK4/5Q2 b - - 0 38,d4e5 f1f8,436
1bLZb,4r3/7k/3p1r1p/8/2P3R1/8/6PP/5R1K w - - 0 37,f1f6 e8e1 f6f1 e1f1,436
DiimL,3q1rk1/6pp/4PB2/8/2P3Q1/5pP1/5P1P/R2r2K1 w - - 1 31,a1d1 d8d1,436
FkIT5,r2q1Q1k/p5p1/2p4p/1p2P1r1/2nP4/2P2R2/P1B3PP/5RK1 b - - 3 25,d8f8 f3f8 a8f8 f1f8,436
GuhoY,2Q5/6pk/7p/8/8/5P2/4R1PP/3q3K w - - 1 44,e2e1 d1e1,436
HcZdV,8/8/2r5/k7/p5R1/Pp6/KP6/8 w - - 0 59,a2a1 c6c1,436
JqjVU,2k1r3/ppp2pb1/7p/5p2/PP4p1/1QP5/5PPP/R3q1K1 w - - 0 23,a1e1 e8e1,436
Kdw5z,4r1k1/5p1p/p5pP/1p4P1/nP3P2/P1p5/2P1R3/2KR4 b - - 0 32,e8e2 d1d8 e2e8 d8e8,436
UXinR,3r2k1/5p1p/p1R5/1p1BB3/5P2/1P1b4/P4K1P/8 b - - 2 30,d8d5 c6c8 d5d8 c8d8,436
Uf6bL,6k1/p2b1ppp/3R4/2p2P2/2p1r3/P1r1P2P/4BK2/R7 b - - 0 26,d7f5 d6d8 e4e8 d8e8,436
0lk48,3r3k/2qr2p1/1pn2pPp/p1p3P1/2PpPR2/PP5P/3R2B1/5Q1K b - - 0 39,f6g5 f4f8 d8f8 f1f8,437
0nAqZ,2R1rn1k/p3Q1pp/5pq1/4p3/8/7P/5PP1/2R3K1 b - - 4 34,e8e7 c8f8,437
1Megr,1rQ4k/6p1/1P2pp1p/6q1/3p4/3BP2P/5PP1/2R3K1 b - - 1 40,b8c8 c1c8,437
2lRee,4rrk1/pp3pp1/3p3p/8/3PR3/8/PPP5/2K1R3 b - - 2 26,f7f5 e4e8 f8e8 e1e8,437
AJ65w,r1b2k1r/p1p2pp1/2pq2np/8/2B5/1P6/P1P1QPPP/RN2R1K1 b - - 3 15,g6f4 e2e8,437
Axdg9,8/4k2N/2p3p1/3R1p2/5P2/4p3/6PP/2r3K1 w - - 1 42,d5d1 c1d1,437
D2bNJ,4r1k1/5p1p/p5p1/1r6/2p4P/2B5/PPP2P2/2KR4 b - - 0 26,e8e2 d1d8 e2e8 d8e8,437
DR1zw,rn2k2r/4pp1p/p2p2p1/1p1P4/3Pq3/2Q1B3/PP3P1P/2K3RR b kq - 3 18,e4d5 c3c8,437
H4OB4,1b1r4/pp2Rp2/5kpp/8/8/5N1P/PP3PP1/6K1 w - - 0 33,e7b7 d8d1 f3e1 d1e1,437
Joasb,r2q2rk/b1p2p2/p1ppbP2/6p1/3P3B/1P5P/P2N1PP1/R2Q1RK1 b - - 0 17,g5h4 d1h5,437
5syPo,r1b3k1/ppp3pp/5q2/3p4/8/4QP2/PB3P1P/R4RK1 b - - 0 18,f6b2 e3e8,438
6698I,2rQ2k1/2r2ppp/p3p3/1p6/8/PqN5/1P3PPP/2RR2K1 b - - 8 24,c8d8 d1d8,438
8Syhm,r1b2r1k/ppp2p1p/2np1q1p/8/3PQ3/3B4/PP3PPP/RN2K2R b KQ - 1 14,c8d7 e4h7,438
BDMmc,3r2k1/pb3ppp/4p3/1P6/1Q6/8/4NPPP/2Rr2K1 w - - 1 31,c1d1 d8d1 b4e1 d1e1,438
EUf2g,4rnk1/pp2qbpp/2p2p2/2N2P2/3P4/1P1B4/P4QPP/5RK1 w - - 0 23,f1e1 e7e1 f2e1 e8e1,438
V6XSo,3r1rk1/1p6/p1b2n1p/5Bp1/P7/2P5/1PQ1RPPP/RN1q2K1 w - - 5 24,c2d1 d8d1 e2e1 d1e1,438
W49SS,1r3rk1/pb4pp/2q1p3/5p2/3p4/2PB3P/PPQ2PP1/R3R1K1 w - - 0 22,c3c4 c6g2,438
ZEEue,7r/3q1pk1/p5p1/P1r1p3/5P2/4p3/Q5PP/3R2K1 w - - 0 33,d1d7 c5c1 d7d1 c1d1,438
axbRZ,5rk1/5p1p/p5pP/1pr5/8/8/P2R4/3R2K1 b - - 1 36,f8c8 d2d8 c8d8 d1d8,438
dZ8mB,Q4rk1/2p2ppp/1q1p4/8/p1P5/8/1P2RPPP/4R1K1 b - - 0 27,f8a8 e2e8 a8e8 e1e8,438
HBlNC,6k1/5ppp/8/p1R5/7P/4P3/5KP1/3r4 b - - 1 33,d1a1 c5c8,439
ILjqq,1Q2qk2/6pp/p2P4/2p5/8/8/P4PPP/6K1 w - - 2 28,b8b7 e8e1,439
LOLSc,r4rk1/pbp2pp1/1pn1p2p/4P3/3P4/q1PQ1N2/5PPP/RB3RK1 b - - 1 15,a3a1 d3h7,439
OybJr,7k/7P/6K1/1p2N3/8/8/p7/8 b - - 1 58,a2a1q e5f7,439
YwZsr,2k4r/Qbn5/1pq2P2/5ppp/2pP4/2P2N2/6PP/R4RK1 w - - 0 27,f3g5 c6g2,439
eOkGd,1r2k2r/1qpbppb1/p5p1/8/2NP3P/P1N1P3/1PPQ4/2KR2R1 w k - 1 21,c4a5 b7b2,439
jCeMB,8/5p1k/p6p/Pp4pK/2p3P1/1PP2Q1q/8/7r w - - 0 53,f3h3 h1h3,439
jfn6f,r4Q1k/6pp/2p1p2P/6P1/4q3/1p6/P5P1/5RK1 b - - 2 30,a8f8 f1f8,439
m8B3y,6k1/2p4p/2pb2pP/p3p3/P1N1P3/1PPp1r2/1B1P4/2K2rR1 w - - 6 30,g1f1 f3f1,439
pDizf,r3k2r/3p1p2/4pPp1/5b1p/B2n4/P1R5/1P3PPP/4K2R b Kkq - 0 25,a8a4 c3c8,439
AvbVH,1r4k1/5p1p/r3p1pB/2p1b3/2P1P3/1N5P/3Q2P1/7K b - - 2 30,b8b3 d2d8,440
B7JeV,r5rk/1b3qp1/p1pb1p2/3p1P1Q/8/3B3R/PPP3PP/R1B4K b - - 0 22,f7h5 h3h5,440
CHwxS,6rk/1p4q1/p1p4p/3n4/3P4/2P4P/PP1Q2P1/6RK b - - 6 30,g7g3 d2h6,440
Ez3cz,8/ppb1r2p/6kp/3B4/8/1N1R4/PP4P1/7K w - - 1 35,d5b7 e7e1,440
JLlTj,3r4/pp3k2/2p1b2p/6p1/2P1P3/b4PB1/P1P3PP/RK1r2R1 w - - 3 23,g1d1 d8d1,440
QoT5I,8/8/4R3/2p4R/6rP/2Pk4/PP6/2K5 w - - 3 37,h5c5 g4g1 e6e1 g1e1,440
bihRk,r4r1k/2p2p2/p3p2R/np1pP2p/3P1b1q/NPPQ1P2/P1B2P2/R3K3 b Q - 2 20,f4h6 d3h7,440
c0iEj,r3r1k1/4npp1/p3p2p/qp1b4/3P2Q1/B1PB2R1/P4PPP/3R2K1 b - - 4 22,f7f5 g4g7,440
hQCno,6k1/4B2p/6p1/1N1Pb1p1/2P5/5Q1K/r5PP/q7 b - - 0 33,a1b2 f3f8,440
k80cj,7k/pp3Bp1/5pp1/4p3/4P3/P1q5/1PP2P2/2K4R b - - 1 26,c3h3 h1h3,440
7wIBJ,2r3k1/5pp1/4p3/1p2N1BP/3Q4/pP3P2/P7/K1q5 w - - 2 34,g5c1 c8c1,441
8rTDk,2r3k1/1p1r1ppp/p2P1q2/8/2R5/4QPP1/P1P4P/5RK1 b - - 0 24,c8c4 e3e8,441
AD5Zc,r6k/pb4p1/1p2B2R/3Pq3/8/6P1/P2Q1PKP/8 b - - 0 28,g7h6 d2h6,441
CK9Gg,1k3r2/1pp3pp/p2bB3/8/P3Q3/8/1PP3PP/3R1q1K w - - 2 22,d1f1 f8f1,441
DYJYi,5k2/pp4q1/4K3/5Q2/2pP1B1p/2P1P3/P4n2/8 b - - 2 45,g7f7 f5f7,441
EtpUf,rnbQ3k/pp3rpp/1q6/1Bp1p3/1P2P3/P7/2P2PPP/R2R2K1 b - - 1 24,f7f8 d8f8,441
GFYGZ,5rk1/p4ppp/3bpn2/3p2Q1/3P1P2/1P2P1R1/P5PP/2q2NK1 b - - 1 24,d6e7 g5g7,441
K1IXo,2rR2k1/5bpp/2pQ4/4p3/2q1P3/2N5/P1P3PP/6K1 b - - 2 30,c8d8 d6d8 f7e8 d8e8,441
LUQtR,1kr4R/P7/1K6/8/7p/8/8/8 b - - 0 56,b8a8 h8c8,441
S25Eq,8/P7/8/1PP3P1/8/6k1/7p/2rB3K w - - 5 47,a7a8q c1d1,441
2lk5l,5k2/7K/8/4r2P/8/8/1R6/8 w - - 4 68,h7h8 e5h5,442
2yur5,rk1Q1bnr/ppp3p1/5q1p/8/8/5N2/PPP2PPP/RNBR2K1 b - - 0 16,f6d8 d1d8,442
7zl12,2r5/2q1k1p1/3ppb2/4p3/1p2Q3/5P1R/PpP5/1K1R4 w - - 0 30,e4b4 c7c2,442
85mr0,1B2r1k1/p4ppp/2n2n2/3p4/Q1p5/P1P5/B1P2PPP/R3q1KR w - - 3 20,a1e1 e8e1,442
AKrU2,6k1/ppp2p1p/8/8/8/P7/1BP1rbPP/3R3K b - - 3 25,e2c2 d1d8,442
